src_idx,dst_idx,weight
1357,700,3.86852412362641
1027,583,3.86852412362641
568,763,3.86852412362641
568,1021,3.86852412362641
568,1432,3.86852412362641
568,425,3.86852412362641
1445,1038,3.86852412362641
817,451,3.86852412362641
817,918,3.86852412362641
817,1078,3.86852412362641
817,241,3.86852412362641
763,1021,3.86852412362641
763,1432,3.86852412362641
763,425,3.86852412362641
720,838,3.86852412362641
1279,71,3.86852412362641
1279,783,3.86852412362641
1279,1119,3.86852412362641
1279,134,3.86852412362641
72,101,3.86852412362641
72,325,3.86852412362641
72,671,3.86852412362641
1438,450,3.86852412362641
1037,1100,3.86852412362641
451,918,3.86852412362641
451,241,3.86852412362641
459,330,3.86852412362641
459,404,3.86852412362641
1271,323,3.86852412362641
1271,864,3.86852412362641
1188,1406,3.86852412362641
1065,1117,3.86852412362641
842,700,3.86852412362641
81,996,3.86852412362641
323,864,3.86852412362641
1162,1465,3.86852412362641
774,1084,3.86852412362641
466,524,3.86852412362641
466,29,3.86852412362641
466,149,3.86852412362641
466,342,3.86852412362641
1224,1320,3.86852412362641
1224,247,3.86852412362641
905,1510,3.86852412362641
905,831,3.86852412362641
524,29,3.86852412362641
524,149,3.86852412362641
524,342,3.86852412362641
71,1119,3.86852412362641
71,134,3.86852412362641
1320,850,3.86852412362641
1320,806,3.86852412362641
689,146,3.86852412362641
318,872,3.86852412362641
981,193,3.86852412362641
17,1208,3.86852412362641
51,84,3.86852412362641
210,765,3.86852412362641
210,542,3.86852412362641
958,1302,3.86852412362641
1021,1432,3.86852412362641
1021,425,3.86852412362641
783,1119,3.86852412362641
783,134,3.86852412362641
1510,1165,3.86852412362641
1510,506,3.86852412362641
1510,831,3.86852412362641
1300,1166,3.86852412362641
1016,806,3.86852412362641
1009,1060,3.86852412362641
706,747,3.86852412362641
133,376,3.86852412362641
101,325,3.86852412362641
101,671,3.86852412362641
909,1190,3.86852412362641
612,896,3.86852412362641
1025,293,3.86852412362641
1025,424,3.86852412362641
1025,1163,3.86852412362641
765,542,3.86852412362641
1119,134,3.86852412362641
29,149,3.86852412362641
29,342,3.86852412362641
149,342,3.86852412362641
677,337,3.86852412362641
293,424,3.86852412362641
1170,1352,3.86852412362641
918,1078,3.86852412362641
918,241,3.86852412362641
325,671,3.86852412362641
1165,506,3.86852412362641
247,337,3.86852412362641
247,806,3.86852412362641
850,747,3.86852412362641
850,806,3.86852412362641
1482,1220,3.86852412362641
288,1060,3.86852412362641
288,337,3.86852412362641
288,910,3.86852412362641
1432,425,3.86852412362641
1060,910,3.86852412362641
337,747,3.86852412362641
337,806,3.86852412362641
337,1444,3.86852412362641
