index,protein,dc
431,YBR272C,10.53066160458425
432,YAL049C,8.99961275271495
433,YER017C,3.91328854140483
434,YJL165C,2.71016686292786
435,YPR160W,301.5701246379071
436,YGL116W,12.451068834429739
437,YMR229C,166.43328475792208
438,YPL254W,33.98444464749515
439,YDR032C,133.18205841393097
440,YMR155W,18.97519802774372
441,YKL176C,65.37308232091908
442,YOR155C,4.19778313192794
443,YLR276C,9.13035517744719
444,YNR053C,103.38501826548264
445,YKL135C,29.809801641434728
446,YDR091C,91.18477536431122
447,YDR049W,18.975198027743716
448,YBR170C,18.975198027743716
449,YEL030W,149.86422881759742
450,YDR388W,117.80984569209262
451,YDL029W,239.0284320989885
452,YBL066C,20.810170989232986
453,YLR397C,61.972659964461464
454,YDR407C,6.24191426820526
455,YBR079C,31.33186152523287
456,YKL067W,145.66423876920038
457,YIL147C,1.67423083407006
458,YBR227C,40.753852660913154
459,YDL047W,163.1067120212597
460,YML008C,106.10676348142331
461,YHR122W,4.12021841570459
462,YOL004W,101.38586637368671
463,YMR303C,186.24990462774556
464,YPR189W,7.07105578085109
465,YHR105W,2.11445751903188
466,YDR188W,144.7230345484971
467,YDR142C,23.16987989466897
468,YGR267C,213.34562335757775
469,YOR215C,121.61519715843673
470,YJL050W,18.89609877175213
471,YCL030C,7.86200064420423
472,YNL113W,173.57610769661352
473,YHL039W,7.5421649364441805
474,YBL023C,65.37308232091908
475,YNL213C,2.71016686292786
476,YGL070C,13.205048956745738
477,YFR003C,19.84974688949632
478,YLR006C,12.829395454641292
479,YIL106W,31.456149528375576
480,YDR129C,72.22102036158482
481,YOL103W,2.71016686292786
482,YDR310C,4.2968105847895295
483,YLR248W,9.157414917990831
484,YER089C,34.94759044531425
485,YBL056W,54.60698484543187
486,YOR144C,24.91334793111739
487,YGL192W,4.83199807351632
488,YPL043W,130.82733874984152
489,YHR208W,73.61348961800033
490,YBR112C,11.25000168105754
491,YDL108W,39.037417113801844
492,YMR318C,57.69737408797802
493,YDR279W,53.94685961131672
494,YPL170W,4.05804125455517
495,YKR055W,2.41599903675816
496,YDL013W,9.265947827457481
497,YEL055C,159.10418416553188
498,YPR033C,2.23905770733477
499,YLR097C,9.91140636906903
500,YBL091C,18.70142345632335
501,YER052C,87.48672305001769
502,YBL046W,15.49546117246594
503,YPL194W,6.6745726411761295
504,YJL076W,72.41830498428045
505,YMR268C,17.091128141896817
506,YLR291C,73.21645504246348
507,YBL039C,85.81586984984234
508,YBR039W,324.42406973142533
509,YMR139W,36.84713648999287
510,YDR395W,8.14924362639559
511,YKL206C,33.47872444921852
512,YKL014C,139.1581291306762
513,YAL029C,108.56981655099854
514,YDR238C,90.80035160313848
515,YGL195W,81.53468752690182
516,YPR025C,39.037417113801844
517,YER123W,41.521446724656215
518,YIR034C,41.31476644945538
519,YIL061C,29.892135963927217
520,YHR074W,13.34253533679051
521,YNL175C,78.94185158275342
522,YAL002W,28.854079145478043
523,YFL007W,10.95286527236666
524,YDR212W,115.51321725514755
525,YLR271W,103.38501826548264
526,YER178W,62.22351819412171
527,YLR081W,37.69639721078168
528,YMR319C,184.13351488728156
529,YLR092W,9.26751300735768
530,YOR181W,37.69639721078168
531,YDL193W,9.69107600748535
532,YOR259C,186.19259496360078
533,YHR024C,6.17303242198691
534,YEL032W,65.37308232091908
535,YBR242W,18.089114982374902
536,YGR252W,18.77444716080672
537,YGR150C,74.52070657437432
538,YBL064C,10.48593704785062
539,YDR219C,4.12021841570459
540,YIL037C,106.10676348142331
541,YIL076W,98.69287018722733
542,YOR061W,249.7124185222466
543,YDR006C,32.4972401976162
544,YCR033W,18.97519802774372
545,YDR021W,19.86060363576491
546,YPL259C,34.63073988852587
547,YKL029C,94.9306099901095
548,YGL068W,121.02626804610642
549,YFL009W,14.308505479088998
550,YIL137C,18.089114982374902
551,YKR038C,52.4823106051384
552,YDR324C,13.93519063525416
553,YGR256W,98.96330281049879
554,YPL140C,149.4521779192718
555,YDR353W,107.23141637777724
556,YHR030C,110.96820650467103
557,YFL024C,34.210767722985224
558,YKL113C,2.11445751903188
559,YML095C,17.41506464174522
560,YMR108W,133.13090398461395
561,YDL052C,118.80114206118012
562,YCL035C,106.10676348142331
563,YDR116C,61.81931463542955
564,YPL226W,17.19735034067993
