index,protein,bc
145,YER009W,7.735771553102237
146,YPL001W,1668.0382449635042
147,YLR134W,3685.717252557654
148,YBR083W,173.57296925310382
149,YJL014W,10901.581375308042
150,YNL250W,746.9830074341388
151,YLR238W,0.0
152,YKL120W,0.0
153,YJR062C,0.0
154,YNL169C,0.0
155,YPL013C,245.2535243052975
156,YLR389C,236.41677646082687
157,YJR140C,113.49911585610886
158,YER027C,176.26869717149435
159,YPR119W,473.16493776042466
160,YLR362W,947.007786965786
161,YER023W,411.1043474331993
162,YOR220W,867.6048387872293
163,YNL180C,1507.0
164,YPR085C,2.02446130937703
165,YDR127W,6916.624657644091
166,YML072C,0.0
167,YBR286W,0.0
168,YNL014W,6627.200003222655
169,YDR106W,10.369253971937527
170,YML100W,1196.213229304274
171,YJL005W,994.3147610244246
172,YLR096W,373.6822578038499
173,YJL095W,1221.6750998846192
174,YBR080C,1264.4390687113255
175,YNL210W,207.94096081862995
176,YLL001W,586.6698657395123
177,YNL160W,13.458641085221409
178,YDR490C,0.0
179,YOL005C,351.38662167656133
180,YGL087C,26.086864615192344
181,YNL271C,0.09773919044992752
182,YHR165C,8.1902517667677
183,YHR059W,0.14539031958609347
184,YKL099C,1.1133515740874782
185,YBR125C,1763.128032185968
186,YMR285C,4.516174723351953
187,YDR460W,7.451272761502254
188,YPR167C,9.759727499290905
189,YGL237C,2.02446130937703
190,YCR008W,0.0
191,YBR187W,12.353294643877367
192,YDL112W,4515.000000000001
193,YOR089C,1052.0260857925052
194,YPL115C,771.1413862658457
195,YDR113C,0.0
196,YIL129C,0.0
197,YGR196C,314.5576189739977
198,YHR128W,0.0
199,YER111C,1.3435133143871718
200,YBR114W,472.0244473249684
201,YDR233C,0.0
202,YMR209C,209.45785339317496
203,YEL013W,234.39417954137235
204,YOL016C,0.0
205,YKL216W,1507.0
206,YGL105W,3589.2439050441358
207,YFL022C,861.6340954947008
208,YGL210W,0.0
209,YFR011C,41.52652299595886
210,YGL019W,2735.816952100812
211,YBL036C,0.0
212,YML102W,0.0
213,YIL108W,0.0
214,YCR030C,0.0
215,YKR096W,141.36548784088575
216,YGL006W,0.0
217,YMR056C,271.0505086198383
218,YGL213C,0.0
219,YOR335C,1130.0791010180262
220,YKL103C,992.6456317646376
221,YBL030C,711.5868513706686
222,YDR175C,0.14539031958609347
223,YMR058W,1739.18211877754
224,YHR066W,1514.0807429558636
225,YJL157C,290.04684364479795
226,YBR094W,0.0
227,YBR203W,6.90793853172209
228,YNL223W,0.0
229,YHR086W,0.0
230,YKR028W,3925.929754481708
231,YFL053W,0.0
232,YOL102C,0.0
233,YPR040W,130.124286025701
234,YGL245W,9954.94799967156
235,YBL029W,0.0
236,YLR153C,837.9143878515424
237,YBR218C,236.4478962229884
238,YPL003W,0.22665639445300462
239,YIL078W,729.1300520858865
240,YMR172W,46.171306526826065
241,YNR035C,979.3464447618442
