rank,protein,driver_score
167,YGR240C,0.6059074013649469
168,YFR021W,0.605653839160745
169,YLR136C,0.6050397945930167
170,YDL007W,0.6050289487090911
171,YHR044C,0.6049246020679667
172,YKL119C,0.6045693856678188
173,YLR289W,0.6044032437068086
174,YOR027W,0.6039217113211119
175,YJR134C,0.6037613324429452
176,YPL115C,0.6034692060980047
177,YHR152W,0.6031496523385097
178,YGR111W,0.6026996457483862
179,YPR115W,0.6025473737468153
180,YFL007W,0.6020429767963505
181,YJL095W,0.6020097943942242
182,YDR477W,0.6015805750478381
183,YCR093W,0.601215114795287
184,YLR100W,0.6010458663015938
185,YIR005W,0.6005447762468441
186,YLR397C,0.600462385986182
187,YFR017C,0.600068616201493
188,YOR090C,0.5998689857846654
189,YOR367W,0.5996216329189777
190,YIL106W,0.5992824919956777
191,YNL329C,0.5989509638929589
192,YFR024C-A,0.5984855008326309
193,YPL128C,0.5983596505195137
194,YKL082C,0.5982461507590853
195,YLR270W,0.5979276527875247
196,YOR120W,0.5974918580379257
197,YKL045W,0.5972741986313883
198,YLR247C,0.5968756717718181
199,YHL035C,0.5967901771240983
200,YLR215C,0.5964560561591272
201,YBR129C,0.5963952323348067
202,YJL090C,0.5960025472937878
203,YER043C,0.5955798361595782
204,YKL172W,0.595274764736792
205,YBR078W,0.5951335097483726
206,YNL227C,0.5950053159120307
207,YER089C,0.5946158965681946
208,YLR335W,0.5945321145615954
209,YPL171C,0.5941907436684348
210,YDR316W,0.5937799028486
211,YGL081W,0.5935115810287575
212,YMR086W,0.593355972885016
213,YNL025C,0.5932886115959796
214,YNR052C,0.5929666966533994
215,YDL017W,0.5927375587371837
216,YOR043W,0.5925105000470787
217,YLR222C,0.5922525767497554
218,YER020W,0.5920639543219839
219,YKL073W,0.5919968733599313
220,YPR030W,0.5916860964030536
221,YDL220C,0.5916073432460627
222,YDL124W,0.5913587532249767
223,YLR039C,0.5910631760565503
224,YBR130C,0.590714361424615
225,YCL014W,0.5904915623581071
226,YEL064C,0.5903732725240035
227,YBR187W,0.5902636783801893
228,YGL106W,0.5898984960797202
229,YNL192W,0.5895491752103438
230,YMR153W,0.5893691571842273
231,YML078W,0.5891786414486903
232,YFL022C,0.5888813455871542
233,YNL317W,0.5887249231086181
234,YOL077C,0.5883940973923522
235,YMR266W,0.5883510884117159
236,YBR247C,0.5880531995527046
237,YMR022W,0.5880372578292622
238,YLR368W,0.5879670517656858
239,YOR086C,0.5877117140147132
240,YLR304C,0.5875368342691698
241,YOL108C,0.5871232875038173
242,YNR010W,0.5869059805838438
243,YDR365C,0.5867233024399775
244,YPL146C,0.5865276072161667
245,YKR014C,0.5862969369599691
246,YIL105C,0.5859751154123234
247,YMR190C,0.5857379933149301
248,YPL153C,0.5856593309377273
249,YLR429W,0.585515763947106
250,YIL159W,0.5853435648849389
251,YGL121C,0.5851310406130563
252,YML020W,0.5850363018527815
253,YFL042C,0.5849082324731304
254,YMR100W,0.5847348614717324
255,YIL035C,0.5844825675043414
256,YNL073W,0.5844470193331207
257,YBR179C,0.5842475687041766
258,YDL078C,0.5839159448135035
259,YJL020C,0.5838442519407356
260,YAR019C,0.5837930055961553
261,YPR189W,0.583490464312078
262,YDR260C,0.583158875662358
263,YDR129C,0.5828584850444606
264,YMR201C,0.582737279873653
265,YDR436W,0.5825122229890575
266,YKL108W,0.5823647260408442
267,YGR204W,0.5823263204539003
268,YPR167C,0.5819809992572426
269,YNL278W,0.5818826894730942
270,YKL140W,0.5818029865883857
271,YER003C,0.5815079998885746
272,YLL008W,0.5813920775864058
273,YHR075C,0.5812829955857127
274,YKL120W,0.5811362887544506
275,YPL218W,0.580880342116028
276,YNL330C,0.5805511490151308
277,YML056C,0.5804689624500762
278,YKR036C,0.5802544370080636
279,YJL167W,0.5800132808804469
280,YCR033W,0.5798596589715618
281,YLR293C,0.579597488219493
282,YNL002C,0.5795415309203574
