index,protein,ec
324,YNL045W,8.499506750582005e-05
325,YGL205W,1.0994033413722112e-06
326,YPL083C,4.468290236818212e-47
327,YDR093W,0.004679682928981877
328,YGR113W,1.534381717894856e-05
329,YPL127C,3.10666658249499e-06
330,YDL203C,4.850133583876913e-05
331,YAL029C,9.30381618629594e-08
332,YLR403W,2.6594825670420096e-05
333,YPR184W,3.908703508034217e-06
334,YDR238C,0.008833825563898157
335,YGL195W,0.002349534022170483
336,YDR144C,1.9010776257832212e-09
337,YHR121W,0.0002426256835451466
338,YDR265W,0.0027863388444973316
339,YNL336W,0.00079948809393098
340,YHR058C,0.0006079914894340521
341,YMR047C,1.8255821474288528e-10
342,YHR094C,0.1668590104529899
343,YEL015W,0.00042498986711187424
344,YKL191W,0.0
345,YPL091W,8.01575713152562e-06
346,YIR034C,4.218876528944477e-05
347,YEL071W,0.0026107611589297757
348,YPR179C,0.0
349,YDR477W,3.0821724306549416e-06
350,YLR082C,6.842895120627829e-11
351,YBR016W,6.035191615604953e-07
352,YBL041W,1.487898473118824e-07
353,YGR159C,7.631961309792108e-06
354,YHR045W,5.914704681046758e-40
355,YOL129W,0.002330301889724633
356,YIL109C,5.701607443497435e-05
357,YLR337C,0.0038144030177131817
358,YER170W,3.027673296400435e-48
359,YIL135C,0.0058629835873536705
360,YDL079C,9.40356709730111e-41
361,YPR072W,0.006529792652882331
362,YHR001W,0.0760706210524533
363,YFR002W,6.604197689314667e-05
364,YFR024C-A,0.0018122061549082952
365,YOR206W,1.3561764608906613e-05
366,YDL006W,1.0508471347627011e-06
367,YMR293C,1.2586798248951298e-06
368,YBR004C,0.0005579846967433895
369,YNL183C,0.0007281806660711947
370,YHR135C,0.0003053411106492675
371,YFL062W,0.003360588737707006
372,YPR016C,0.0022189596882744504
373,YNL295W,1.8568724500726406e-12
374,YLR056W,0.004193741439776981
375,YGR284C,0.014629754381710514
376,YOR181W,0.0043583438925027815
377,YDR264C,0.011608873171058152
378,YDR275W,0.0
379,YBR130C,2.294510551577699e-06
380,YJR034W,1.3885228548262223e-42
381,YOR259C,9.009012205156064e-05
382,YNL232W,7.52011048560676e-49
383,YML086C,0.009182672849684487
384,YHR012W,0.00017147028384802615
385,YER057C,1.3390912627993214e-05
386,YPL190C,1.2239018938287635e-06
387,YPL210C,6.859049365642603e-05
388,YNL112W,5.825482429755652e-05
389,YOR016C,0.003345224508436193
390,YBR049C,1.165965383443061e-13
391,YDR296W,0.002659552990481727
392,YMR256C,1.7938465481597495e-07
