index,protein,ec
443,YML041C,0.005029215741145198
444,YGL234W,0.0017732130162746165
445,YIL153W,0.004639093485988364
446,YDL192W,0.0044696305953326925
447,YGL244W,0.009791182077246907
448,YGL241W,4.6141194737672064e-05
449,YDR075W,0.001707565202123763
450,YLL034C,0.03026365567052976
451,YLL004W,0.020695133954916206
452,YLR055C,0.013961582956767209
453,YFL021W,0.0016820274863093077
454,YCL037C,0.004000529659376309
455,YKL089W,0.02246901541853288
456,YGL013C,0.010462831158245136
457,YPL139C,0.00038276748860719247
458,YML085C,0.010255430725486181
459,YDR311W,0.004923806883370427
460,YBR109C,0.07995716632135272
461,YGL207W,8.268949571904731e-05
462,YGR184C,0.0002237729556000169
463,YPL169C,0.0004523175470794137
464,YFR015C,0.011453339487542387
465,YLR336C,7.119372424760089e-05
466,YER132C,0.0164328792251768
467,YNL225C,0.005029215741145198
468,YMR307W,0.00015378694011104928
469,YDR318W,0.0004523175470794137
470,YMR297W,2.5420840588342456e-49
471,YPL152W,0.003917840163657262
472,YHR020W,0.001707565202123763
473,YMR131C,0.0009135565972849561
474,YLL003W,0.0018689026140289993
475,YDL225W,0.0005959295596903259
476,YOR091W,0.0010472200158924126
477,YDR475C,0.035354288680263725
478,YDR121W,0.00038276748860719247
479,YMR205C,0.009961069588147404
480,YBL006C,0.0129649784607172
481,YKL049C,0.05905398755058154
482,YGL133W,0.0009554556266997568
483,YHR023W,0.00038276748860719247
484,YLL026W,0.019358292470614564
485,YKL018W,0.005202399730507387
486,YBL079W,0.04089011808649681
487,YMR236W,0.008345245717269394
488,YOR023C,0.004266685806860062
489,YIR002C,0.011018764859828955
490,YHR206W,0.0004518127689963405
491,YOR025W,0.003942776819331325
492,YKL203C,0.0005037265005323174
493,YNL317W,0.005110560176829257
494,YGL137W,0.0009925608441993994
495,YPR036W,0.005194714769050518
496,YPL153C,0.000609793355592207
497,YBR133C,0.001086097926618982
498,YDR251W,0.003479807923291504
499,YOR355W,0.0005959295596903259
500,YHR027C,0.0009135565972849561
501,YDL028C,0.0018689026140289993
502,YLR314C,0.004596685831378184
503,YKL041W,0.03537466010944558
504,YOR113W,0.10129076109916883
505,YMR091C,0.00038276748860719247
506,YLR113W,0.00038276748860719247
507,YNL138W,0.01587554277288159
508,YCR042C,0.003701639003244825
509,YHR006W,0.0008216825981365866
510,YCL024W,0.004639093485988364
511,YBR221C,0.0020415535533187387
512,YGR097W,0.008184525970517324
513,YMR270C,0.00015378694011104928
514,YDR254W,0.01830111513191333
515,YNL189W,0.00038276748860719247
516,YPR181C,0.09941940600881483
517,YLR182W,0.0010472200158924126
518,YLR028C,0.004266685806860062
519,YLR141W,7.119372424760089e-05
520,YFR048W,0.000833566311192224
521,YKR082W,0.0030517368191725924
522,YLR074C,0.0021680782677815477
523,YHR034C,0.07754182051342219
524,YKL062W,0.004266685806860062
525,YKL125W,0.000609793355592207
526,YKL052C,0.00570551054472288
527,YGL073W,0.0008216825981365866
528,YDR507C,0.0011927200131719956
529,YMR190C,0.010875618169113768
530,YMR076C,0.0010472200158924126
531,YIL079C,0.012782471467269883
532,YEL056W,0.00038276748860719247
533,YMR104C,0.007160607669546127
534,YMR014W,0.013241015100204197
535,YGR198W,0.0005959295596903259
536,YOR288C,0.005639009096737406
537,YJL019W,0.03734940461147743
538,YPR162C,0.003085964787653442
539,YOL051W,0.04024485771764335
540,YER133W,0.003701639003244825
541,YIR023W,0.017886483731534022
542,YBR231C,0.0010472200158924126
543,YKL193C,0.0004523175470794137
544,YLR258W,0.0010472200158924126
545,YGR009C,0.0015509465164247301
546,YDR195W,0.007526784007771616
547,YIL112W,0.01508321991979829
548,YOR337W,0.09990063647420551
549,YLR274W,0.0051447338247089
550,YML028W,0.0016358950921351496
551,YGL246C,0.0010472200158924126
552,YNL233W,0.0018689026140289993
553,YJR076C,0.0010704103941085515
554,YMR012W,0.0005753967056735037
555,YDL132W,0.004618082521949295
556,YGL106W,0.009189268799002177
557,YJR053W,0.0002237729556000169
558,YER107C,0.0015509465164247301
559,YGR156W,0.01106937970692018
560,YHR169W,0.005317617743412595
561,YMR127C,0.0004769134500942961
562,YPL154C,0.004596685831378184
563,YKL009W,0.06048188541157478
564,YHR099W,0.08275597027231764
565,YFL039C,0.23059245455062538
566,YNL030W,0.10563307116406255
567,YBR245C,0.003701639003244825
568,YDR463W,0.012510681311316376
569,YHR207C,0.009961069588147404
570,YCR020W-B,0.002076810468537569
571,YJR132W,0.0009554556266997568
572,YMR212C,0.0806122915632015
573,YGL112C,0.0025359591119691444
574,YDR098C,0.11071999956539154
575,YPL116W,0.0009452243409251197
576,YDR191W,0.0027248404089458755
577,YDR207C,2.8498937382773585e-42
578,YCL016C,0.004639093485988364
579,YBL097W,0.001086097926618982
580,YOR127W,0.009898374415604316
581,YER092W,8.268949571904731e-05
582,YMR100W,0.09063803128287345
