index,protein,bc
289,YHR046C,361.90706213991274
290,YMR117C,738.5179563125248
291,YKL007W,10434.597108960423
292,YDR004W,4699.068602620887
293,YDL116W,3570.886482437705
294,YLR063W,4194.077410611145
295,YGR135W,4112.018950936262
296,YMR240C,22591.912340907485
297,YDR432W,4140.109360082106
298,YJL048C,981.9519025012834
299,YDR068W,14236.759995346278
300,YBR248C,2288.112064904911
301,YLR187W,8115.51787631407
302,YDL183C,1785.1832903101852
303,YJL196C,1391.2341384866602
304,YOL162W,0.0
305,YLR090W,317.8864300216249
306,YJL026W,4816.342858279673
307,YMR021C,1309.9602804062094
308,YHR097C,7429.097244476732
309,YNL110C,44965.54579648561
310,YPL021W,1651.0388904579859
311,YMR196W,3945.3132335930222
312,YOR372C,0.0
313,YBR282W,16183.802942754875
314,YBL017C,2391.3306798418744
315,YHL009C,299.11841932362205
316,YOR125C,706.6892587721654
317,YHL023C,6071.708233252027
318,YMR032W,523.6711265424756
319,YOL123W,32717.695976710387
320,YLR409C,19007.412774910128
321,YFL002C,26907.92961364753
322,YHR042W,703.41972793107
323,YDR161W,5397.657402422923
324,YDR235W,134.09817518688376
325,YNR045W,2211.9363702711844
326,YIL157C,1922.3119330022394
327,YHR177W,3236.4836914914013
328,YDR405W,9256.553775988275
329,YGL116W,4452.1225451896835
330,YHR198C,41.16539254037679
331,YNL234W,8341.30703087692
332,YJL158C,647.2622476999242
333,YMR155W,0.0
334,YKL176C,5850.548356199123
335,YDR362C,3818.403419951538
336,YGR241C,164.47981365549492
337,YOR155C,13069.78834980095
338,YBR257W,5429.270100071635
339,YOR262W,1848.5652961679111
340,YAL018C,0.0
341,YNL259C,11810.403649475551
342,YLR381W,2833.30024389484
343,YKL035W,2442.460594651339
344,YER159C,3171.3517460224693
345,YJR025C,3457.8915784513256
346,YLR414C,0.0
347,YPR066W,0.0
348,YLR397C,1735.5979228793547
349,YDR315C,87.8491756446861
350,YML116W,626.1767392825033
351,YDR196C,7621.3016892720925
352,YDL092W,892.2326051682879
353,YDR096W,4706.230970833672
