index,protein,ec
183,YMR216C,0.008233831867793497
184,YGR280C,0.04121742420611585
185,YBL023C,0.0015829976720100104
186,YNL020C,0.004715811334135946
187,YCL010C,0.030144233989978744
188,YJR110W,0.006535906790678062
189,YAR003W,0.0010746321764810586
190,YLR410W,8.774152435300283e-79
191,YGR052W,0.11706075802697746
192,YGL070C,0.008214039212713275
193,YFR003C,0.04867187446050572
194,YLR006C,0.004666313414381884
195,YIL106W,0.0077928704529414815
196,YNL056W,7.517568629721943e-66
197,YAL021C,0.004244466924141152
198,YGR200C,0.0152119551248999
199,YIL002C,0.0013523752803906058
200,YNR031C,0.00840147612636946
201,YJL074C,6.407628113784097e-05
202,YCR091W,9.53871269480728e-05
203,YMR308C,5.995127623853169e-52
204,YMR276W,0.013524172578512357
205,YLR248W,0.005486043192850954
206,YJL006C,0.0010367676579975135
207,YGR204W,0.000767023676258679
208,YPL042C,0.0472485296124177
209,YDR516C,0.0012672305541040424
210,YER089C,0.00012022415505083187
211,YER164W,0.045311041851945635
212,YBL056W,9.889248761834101e-05
213,YMR171C,0.010184913533095507
214,YBR028C,0.0011319852721017039
215,YPL043W,0.03346554673112991
216,YOR233W,0.007786345643403258
217,YKL190W,0.0004811187564883731
218,YOL113W,0.0016479145253587614
219,YNL027W,0.018911933493159724
220,YDL108W,0.000155878822684561
221,YPL141C,0.011569524872575806
222,YFR013W,0.00018472437948872805
223,YJL128C,0.0481440268073627
224,YDR167W,0.030144233989978744
225,YKR024C,0.03501158769271355
226,YNL289W,0.003075178992261061
227,YMR311C,0.06769092480909047
228,YPL267W,0.013902213636382107
229,YER174C,7.503922262456479e-06
230,YNL107W,0.035604047930795066
231,YKR010C,0.08853557363668484
232,YNL085W,0.004609302486760079
233,YOR018W,0.010184913533095507
234,YBR160W,0.03842307199267022
235,YMR033W,0.005642010055991335
236,YFR019W,9.905222291874814e-06
237,YPL219W,0.004909047335296962
238,YJL010C,0.007205329859277404
239,YEL055C,0.03979548217032685
240,YNL118C,0.0032112693876150387
241,YGR071C,0.002737109063630207
242,YGL090W,0.0015829976720100104
243,YHR107C,0.007085302294234028
244,YMR102C,0.007625064098203719
245,YLR373C,0.002737109063630207
246,YER110C,0.0007433753211123556
247,YLL008W,0.054868336975703126
248,YER052C,0.0033892388743358183
249,YBR081C,0.034323122744712546
250,YLR019W,0.07888628056068922
251,YJL184W,7.566652331992823e-06
252,YOR151C,0.017388766345878316
253,YNR023W,0.02578364700876254
254,YJL076W,0.12082714598237568
255,YMR275C,0.013794373627980791
256,YOR201C,0.0434703708835342
257,YDL159W,0.04210877088666975
258,YPR041W,0.003093583348006341
259,YHL007C,0.005858177381036048
260,YOR090C,0.0009032791950725951
261,YPR163C,0.00044960626154224583
262,YNL006W,0.04151736869269488
263,YNL084C,0.005487726784411127
264,YJL053W,0.012442833326831127
265,YIL122W,0.005261733954657286
266,YOR231W,0.03000620153326107
267,YDR497C,0.01822090860910648
268,YBR039W,0.0032652591111392635
269,YLR226W,0.0021885512678499956
270,YKL088W,0.0040683448994533015
271,YMR139W,0.006315401681090611
272,YML111W,0.023837427911300276
273,YGL205W,0.03501158769271355
274,YGR002C,0.015502045365704088
275,YGL003C,0.003141257772960489
276,YML117W,0.008857272227056614
277,YDL084W,0.0007433753211123556
278,YIL045W,0.06866087044410621
279,YKL014C,0.015345510628280682
280,YBR059C,0.038733003487915224
281,YDR238C,0.002898641574357624
282,YDL053C,0.012049723906979557
283,YGL197W,0.03844107144178815
284,YPR025C,0.000155878822684561
285,YGL195W,0.005788857454840019
286,YER123W,0.0005889474529098328
287,YBR095C,0.0001484206993129992
288,YHR121W,0.01635697844444606
289,YMR086W,0.003269774062730352
290,YPR008W,0.02540313912616218
291,YJL066C,0.008058450256877372
292,YHR058C,0.025098869192927264
293,YMR047C,0.01408893882362366
294,YER155C,0.05687345950023478
295,YBL037W,0.0008866348491397704
296,YDR477W,0.07295210558949276
297,YDR348C,0.010184913533095507
298,YKL064W,0.02719954119732155
299,YER022W,0.025098869192927264
300,YDR211W,0.0214669419609494
301,YNL175C,0.03953245804396962
302,YLR430W,0.06769092480909047
303,YGR159C,0.0055458774586901235
304,YJR092W,0.003349946378846588
305,YIL109C,0.006838520366073941
306,YGL100W,0.032248883792772576
307,YLR337C,0.00496397657351083
308,YDL127W,0.0036003692343998845
309,YDL079C,0.009140276056624331
310,YGL009C,5.557467848435567e-05
311,YGL093W,0.0052487870964871225
312,YOL067C,0.005642010055991335
313,YDL006W,0.026864634403160535
314,YOR206W,0.033118610329847566
315,YDR212W,0.0221195825557436
316,YFR024C-A,0.002829691001256092
317,YFR002W,0.0014655685670481962
318,YNL183C,0.04140189262540443
319,YKL081W,0.0055458774586901235
320,YER178W,3.30038924167346e-39
321,YHR135C,0.01592735187105231
322,YPR016C,0.08380907895221013
323,YPL031C,0.021266936630213562
324,YNL295W,0.0152119551248999
325,YDR229W,0.003942174879818218
326,YMR319C,7.503922262456479e-06
327,YGR188C,7.27535001541949e-07
328,YOR209C,0.0026749525421231957
329,YHR033W,0.013816136462121197
330,YIL094C,0.00013709921837949096
331,YBR130C,0.00044960626154224583
332,YOR326W,0.015972286584837195
333,YHR012W,0.012442833326831127
334,YBR093C,0.0005201002841899393
335,YNL112W,0.0008152122882882581
336,YJL061W,0.016326492700730402
337,YGR252W,0.030144233989978744
338,YGR233C,0.004098113266712899
339,YOR078W,0.06769092480909047
340,YER105C,0.00018472437948872805
341,YKL074C,0.0009573855054527252
342,YCL028W,0.0025854619724883783
343,YAL014C,0.06769092480909047
344,YGL111W,0.09293286938307212
345,YGR162W,0.007941250976552783
346,YGR070W,0.005219662240779836
347,YLR116W,0.0009573855054527252
348,YNL265C,4.831578396456604e-05
349,YBL064C,0.0010795427640466297
350,YGR068C,0.02156970643669512
351,YNL002C,0.08977214216037636
352,YNL025C,0.021114396120048926
353,YMR068W,0.015345510628280682
354,YBR083W,0.016891361777236453
355,YOR061W,0.14676146122309466
356,YJL014W,0.00519007812343849
357,YOR046C,0.004536882477684552
358,YOL010W,0.0152119551248999
359,YGL059W,0.0005926002149392613
360,YNR016C,0.0007549071958683959
361,YER125W,0.05472893585528129
362,YGL099W,0.005145942980920841
363,YDR145W,0.030144233989978744
364,YER027C,0.009491327577961397
365,YNL001W,0.05877224324891937
366,YPR119W,0.01584935650941215
367,YER041W,0.0015829976720100104
368,YLR362W,0.0007365330493686403
369,YMR214W,0.000539042666097197
370,YNL307C,0.07722025620533604
371,YOR224C,0.013811505936074692
372,YKR038C,7.566652331992823e-06
373,YDL161W,0.004155602780644479
374,YDR127W,0.0028986415743576235
375,YPL140C,0.03303982925828989
376,YIL151C,0.010055883754216746
377,YDL230W,0.03427521563124224
378,YLR096W,0.139642508463654
379,YHR030C,0.04325525466407214
380,YEL018W,0.015502045365704088
381,YLR180W,0.006671848619815149
382,YFL024C,0.035604047930795066
383,YGR005C,0.013811505936074692
384,YJL095W,0.07855752677918695
385,YBL051C,0.018911933493159724
386,YJL005W,0.0152119551248999
387,YMR116C,0.005219662240779837
388,YJL039C,0.0014655685670481962
389,YLL001W,0.025322384117178173
390,YOR171C,0.0008326899293869138
391,YCL035C,0.0007670236762586792
392,YGR231C,0.0011693607290490984
393,YDR490C,0.027686770789642354
394,YPR133C,0.008214039212713275
395,YOL005C,0.014008547753708467
396,YPL180W,0.03817904525389331
397,YCL032W,0.0007365330493686403
398,YCR073C,0.004666313414381884
399,YOL078W,0.0456954125367554
400,YIL144W,0.004485890071288695
401,YBR125C,0.014181393104178349
402,YDR060W,0.011569524872575806
403,YKL068W,0.01408893882362366
404,YBR198C,0.030144233989978744
405,YDR460W,0.000155878822684561
406,YER165W,0.010372390482451553
407,YPL118W,3.357412441368678e-39
408,YER025W,0.08550390618761042
409,YML025C,0.005625233886963376
410,YDR443C,0.025098869192927264
411,YJR082C,0.015502045365704088
412,YCR008W,0.0002303154259558296
413,YER036C,0.0035353232108220243
414,YMR036C,0.072345997241874
415,YIL113W,0.004380066865230218
416,YER040W,0.012898575396023432
417,YPL209C,5.995127623853169e-52
418,YJL172W,0.0004538990286680775
419,YOL036W,0.006195839500074847
420,YAL043C,0.06769092480909047
421,YIL095W,0.031575022871857004
422,YDL031W,0.015345510628280688
423,YOL116W,0.0152119551248999
424,YOL138C,0.032248883792772576
425,YKL161C,0.05355618210249621
426,YNL217W,0.0004538990286680775
427,YHR013C,0.015345510628280688
428,YIL026C,6.407628113784097e-05
429,YGR237C,0.0152119551248999
430,YOR178C,0.06664054211927829
431,YHR016C,0.004155602780644479
432,YIL129C,0.006195839500074847
433,YDR168W,0.007625064098203719
434,YER167W,0.09201068183862389
435,YHR128W,1.553461188965942e-65
436,YGR196C,0.0018087140278459232
437,YGR270W,0.002737109063630207
438,YER111C,0.008503076618269082
439,YJR059W,0.004348067454060031
440,YGL049C,0.00667474868353628
441,YPR191W,0.0026400652267058577
442,YIL125W,0.0007670236762586792
443,YDR176W,0.030144233989978744
444,YOL016C,0.0003217840268824768
445,YKR058W,0.005089625727315165
446,YGL105W,0.01264312558905431
447,YHL025W,0.025098869192927264
448,YER126C,0.03672009866788059
449,YDR448W,0.032954851360383806
450,YPL256C,0.005251527112513244
451,YDL155W,0.06675226195166337
452,YPL237W,0.06769092480909047
453,YPL086C,0.0152119551248999
454,YAL031C,0.06769092480909047
455,YGL151W,0.025098869192927264
456,YPL137C,0.057124979277177954
457,YOR174W,0.025098869192927264
458,YDR515W,0.0021885512678499956
459,YJR089W,5.995127623853169e-52
460,YJL141C,0.0071106510713583315
461,YGL019W,0.07917775033569699
462,YML074C,0.09667371304534919
463,YAL016W,0.004313025375697712
464,YFL049W,0.025098869192927264
465,YLR133W,0.0002505463067568795
466,YAL017W,0.058993309958407396
467,YJL084C,0.010184913533095509
468,YML036W,0.0002235619478783332
469,YJL041W,0.016326492700730402
470,YCR028C-A,0.0029274092690933845
471,YHR143W-A,0.013811505936074692
472,YPL204W,0.06360694485313147
473,YPL016W,0.025098869192927264
474,YHR102W,0.005015256412665768
475,YKL080W,0.0035801453329791146
476,YCL043C,0.002955673060594793
477,YBR225W,0.02796750180944776
478,YBR260C,0.004162124066165786
479,YJL176C,0.023295185946298785
480,YBR156C,5.995127623853169e-52
481,YER183C,0.0152119551248999
482,YBR142W,0.04195994115902828
483,YML102W,0.020372728646156378
484,YDR457W,0.01988084204506772
485,YDR480W,0.016891361777236453
486,YCR030C,0.0082380050333859
487,YKR096W,0.021185700639655605
488,YBR200W,0.0065870518621834896
489,YMR079W,0.0028851220548554305
490,YPL026C,0.00023868444902118752
491,YGR140W,5.995127623853169e-52
492,YLR423C,0.008219514095748798
493,YKL103C,0.017270379837589035
494,YDR359C,0.035604047930795066
495,YBR018C,0.0010960809292942177
496,YPL049C,0.020485962385397717
497,YPR143W,0.05270979796182245
498,YPR010C,0.0744606945862631
499,YLR210W,0.006648197785922736
500,YLL013C,0.04143634801122194
501,YER166W,0.0010787021580605397
502,YGR203W,0.0025233742982725643
503,YJL157C,0.005126174461706071
504,YDR038C,0.0004538990286680775
505,YGR250C,0.00480294096922361
506,YKR028W,0.002933616099869648
507,YPL211W,0.06769092480909047
508,YIL115C,0.026114186550033443
509,YPR040W,0.011223814668707739
510,YKL139W,0.0009300929543261113
511,YOR099W,0.0004538990286680775
512,YNL243W,0.007523747916362536
513,YLR347C,0.004797928618784931
514,YGL245W,0.01264312558905431
515,YPR049C,0.014979562932130156
516,YNR032W,0.003289967554305674
517,YGR185C,0.0014620629970894027
518,YCL011C,0.008143727310176237
519,YDR436W,0.0040683448994533015
520,YML016C,0.0040683448994533015
521,YOR298C-A,0.0007670236762586792
522,YIL078W,0.0007670236762586792
523,YNL004W,0.008143727310176237
524,YMR172W,0.0448669213811123
525,YNR035C,0.00044960626154224583
526,YDR466W,0.03314521073672014
527,YIL053W,2.4238189564934774e-65
528,YPR185W,0.0004007425880317753
529,YPR111W,0.011751377607115445
530,YBL007C,0.007676213588349606
531,YDR424C,0.006294314918986088
532,YLR005W,3.129302726017376e-05
533,YNL222W,0.0032027604013206827
534,YPL129W,0.008214039212713275
535,YDR130C,0.00158299767201001
536,YDR381W,0.02926619711035214
537,YCR016W,0.0011319852721017039
538,YFL018C,3.357412441368678e-39
539,YKR081C,0.09367203360110163
540,YMR080C,0.01891193349315972
541,YNL077W,0.0034373609642385297
542,YPR187W,0.013811505936074692
543,YKL168C,0.011330320691613622
544,YJL008C,0.0007433753211123556
545,YLR449W,0.08380907895221013
546,YJR049C,0.00023868444902118752
547,YML103C,0.0014655685670481962
548,YDL140C,0.0166696655023076
549,YML057W,0.015040027520235982
550,YLL004W,0.00158299767201001
551,YLR055C,0.034323122744712546
552,YIL009W,0.011569524872575806
553,YGL202W,4.606984846558064e-79
554,YFL021W,0.005261733954657286
555,YNR012W,1.5534611889659027e-65
556,YKL089W,0.0052487870964871225
557,YLR342W,0.04612752343852302
558,YDL014W,0.03672009866788059
559,YHR161C,0.00496397657351083
560,YGR161C,0.012105671390006803
561,YBR109C,0.01573438171609732
562,YOR207C,0.013816136462121197
563,YNR047W,0.00018472437948872805
564,YGL207W,0.025919715970817204
565,YGR184C,0.0017412626180771237
566,YPL169C,0.001988563678721276
567,YNL007C,0.0032825976489551977
568,YPR164W,0.01688948765537056
569,YFR015C,0.09432772744572498
570,YDL101C,0.05278381466818124
571,YOR329C,0.06769092480909047
572,YFL033C,0.03542641779081686
573,YGR080W,0.0011239963963927452
574,YOR208W,0.008364806048536613
575,YPL120W,1.6297039413166847e-66
576,YGR103W,0.1206023442128933
577,YGR240C,0.004879826428475414
578,YBL004W,0.03501158769271355
579,YLR108C,0.008351600431523448
580,YOR368W,0.0015210282766382642
581,YOL001W,0.02463299873756109
582,YNL032W,7.517568629722204e-66
583,YER132C,0.051604178109467845
584,YNL225C,0.006516035840497769
585,YLR433C,0.00036862812294120693
586,YPL047W,0.015502045365704088
587,YER114C,0.01994772911808105
588,YDR308C,0.025098869192927264
589,YGR090W,0.061548009837427364
590,YJL209W,0.03501158769271355
591,YPR159W,0.013124173640875517
592,YMR131C,0.005770747158192924
593,YDR247W,0.11230598635407206
594,YEL062W,0.03167723289043972
595,YDL225W,0.007085302294234028
596,YLL003W,0.004584118083242203
597,YPL179W,0.0012763663101144592
598,YDR499W,7.180472863335881e-05
599,YDR475C,0.05777901597030382
600,YNL099C,7.517568629722631e-66
601,YMR205C,0.006451223999281778
602,YOL045W,0.0008578657197869828
603,YOL100W,0.0004024615610147037
604,YNL199C,0.0019594166640673383
605,YBL079W,0.017489428676759535
606,YMR236W,0.015502045365704088
607,YGL229C,0.01670954951460846
608,YPL149W,0.0001484206993129992
609,YLR192C,3.357412441368678e-39
610,YGR262C,0.00022974863382276144
611,YPL078C,0.0006991645116791367
612,YKL203C,0.07647865852446131
613,YDR283C,0.05529394232580625
614,YIL033C,0.007869029558497458
615,YFR001W,0.0838090789522101
616,YMR049C,0.11722356276809366
617,YGL120C,0.03368606483352405
618,YPL153C,0.011902331274547685
619,YDL214C,0.009199052678987142
620,YKL140W,0.015412358151240325
621,YBR133C,0.012442833326831127
622,YDR383C,0.0052487870964871225
623,YDR251W,0.03314521073672015
624,YJL173C,7.180472863335881e-05
625,YDR439W,0.04511692810341385
626,YIL042C,0.00831990532287918
627,YOR353C,0.004736524630935759
628,YLR314C,0.007085302294234028
629,YJL164C,0.008170741926740492
630,YDL028C,0.01690272920808559
631,YLR113W,0.06544306076458851
632,YOR069W,0.0052949110491174265
633,YNL138W,0.0010525612003906913
634,YER139C,0.008214039212713275
635,YGL190C,0.03354630254723157
636,YPR047W,0.005219662240779837
637,YDL117W,0.011907649599453816
638,YDL215C,0.006838520366073941
639,YCL024W,0.0310524710211823
640,YKL129C,0.03501158769271355
641,YNL042W,0.00023868444902118752
642,YCL054W,0.0838090789522101
643,YBR221C,3.357412441368678e-39
644,YLR223C,0.01602341257219684
645,YGR097W,0.14788635734986558
646,YMR270C,0.05557383508877476
647,YNL189W,0.010579261104360306
648,YBL047C,0.016303236362926816
649,YPR181C,0.05139958282586065
650,YLR182W,0.024797132732979003
651,YCR009C,0.0022596048112530145
652,YOR265W,0.03833698351348278
653,YNL047C,0.015345510628280682
654,YML006C,0.06820731653615376
655,YDR379W,0.0032112693876150387
656,YER062C,2.423818956493516e-65
657,YKL101W,0.0031327823318696014
658,YDR206W,0.009904381844473068
659,YLR368W,0.0007433753211123556
660,YKL062W,0.030642092031240777
661,YDR087C,0.11277335411992297
662,YPL012W,0.04003664815382169
663,YMR291W,5.557467848435567e-05
664,YBR084W,0.024784410365031765
665,YIL051C,0.0008393858697007123
666,YCR081W,0.025098869192927264
667,YGL073W,0.015502045365704088
668,YDR507C,0.03632110750220533
669,YMR076C,6.407628113784097e-05
670,YER120W,0.0009573855054527252
671,YGR130C,0.005095708441315982
672,YOL063C,0.005145942980920841
673,YOR272W,0.041479324297914226
674,YMR104C,0.0004610462699910557
675,YBL088C,1.6802634590558198e-06
676,YGR198W,0.001102294120247745
677,YPR120C,0.007298956303929729
678,YPL247C,0.0071106510713583315
679,YKL198C,0.0007670236762586792
680,YOR026W,7.27535001541949e-07
681,YPR162C,0.00158299767201001
682,YGL216W,0.0015085762091913027
683,YOL051W,0.025098869192927264
684,YER133W,0.1007154088794045
685,YPR042C,0.03833698351348278
686,YIR023W,0.005642010055991335
687,YKL193C,0.04867187446050572
688,YIL154C,0.06507887186164134
689,YLR258W,0.07190350777193612
690,YNL061W,0.09815906479569232
691,YBL050W,0.06769092480909046
692,YDR195W,0.06769092480909046
693,YCL031C,0.01904597579600906
694,YNL053W,0.009146578780364156
695,YDR299W,0.023664079709156457
696,YNL233W,0.06769092480909046
697,YJR076C,0.007085302294234028
698,YGL158W,0.055670339788614374
699,YGL127C,0.025098869192927264
700,YMR012W,0.0067161190797382486
701,YIR026C,0.049029204053449404
702,YDL132W,0.00024484311223491674
703,YGL106W,0.014602581026471334
704,YJR053W,0.0052487870964871225
705,YHR170W,0.005145942980920841
706,YER107C,0.01408893882362366
707,YGR156W,0.06769092480909046
708,YDR020C,1.5534611889660545e-65
709,YDL188C,0.004022910264632354
710,YKL082C,0.014257022639828943
711,YFR040W,0.0016929962586239148
712,YIR006C,0.00770535554418703
713,YIR003W,0.011907649599453816
714,YKL009W,0.0367200986678806
715,YER095W,1.1169913602016807e-78
716,YHR099W,0.04507065467523447
717,YOR017W,0.03381858706840739
718,YER015W,0.028856798087840762
719,YER028C,0.002898641574357624
720,YLR240W,1.6971531877322982e-66
721,YHR052W,0.11112041343313987
722,YJR057W,0.055930496275849784
723,YPR161C,0.0023356517606542473
724,YMR261C,5.1349722875052615e-40
725,YML091C,0.044484687578047744
726,YBL105C,0.003762590965561681
727,YMR212C,0.001102294120247745
728,YGL112C,0.03449010171253507
729,YER033C,0.02660807850161032
730,YDR207C,0.0019594166640673383
731,YLR215C,0.06769092480909046
732,YLR067C,0.038026486251943825
733,YNL267W,6.821136661765121e-79
734,YOR127W,0.000710693729797007
735,YDL179W,0.0033273597839618856
736,YAR007C,7.180472863335881e-05
737,YMR100W,0.0031412577729604887
738,YMR223W,0.030144233989978744
739,YAL025C,0.0367200986678806
740,YDL060W,0.005770747158192925
741,YJL123C,0.001537614996546545
742,YDR239C,0.054339431939285594
743,YHR158C,0.07655179734492054
744,YDR028C,0.08910997037338465
745,YCL014W,0.003349946378846589
746,YGL066W,0.030144233989978744
747,YPL217C,0.015211955124899902
748,YOR227W,0.06769092480909046
749,YCR079W,3.357412441368678e-39
750,YNL132W,0.01814656733551765
751,YML109W,0.003389238874335818
752,YNL229C,0.02889879105334279
753,YGL119W,5.9531115357669844e-05
754,YPL235W,0.001809890264639626
755,YIL105C,0.042662590459596104
756,YGL134W,0.0325994995288646
757,YDL066W,0.020005718174074295
758,YMR295C,0.018136897683120975
759,YFL047W,0.03501158769271355
760,YDL025C,0.012643125589054307
761,YJR064W,0.003389238874335818
762,YOR081C,0.013816136462121197
763,YKL204W,0.006195839500074847
764,YOR027W,0.0010166636807245313
765,YGR032W,0.006042572614581647
766,YIL021W,0.014008547753708467
766,YIL021W,0.007399378635551885
767,YGR109C,0.028274826968122314
768,YDR162C,0.013124173640875517
769,YLR208W,9.765713630037485e-79
770,YDR523C,0.07034000052587647
771,YOR341W,1.3666602320549989e-78
772,YDL017W,3.357412441368678e-39
773,YGR193C,0.0005970286425560138
774,YLR386W,0.00158299767201001
775,YGL113W,0.0001484206993129992
776,YDR143C,0.01686315995564151
777,YJR144W,0.0523307497129509
778,YKL001C,0.002737109063630207
779,YDR217C,0.07336599553837636
780,YJR066W,0.0004628903179771499
781,YPL109C,0.0052487870964871225
782,YJR112W,0.008214039212713275
783,YKL194C,0.014486878511075116
784,YGL156W,0.001316361207173079
785,YKL104C,0.014008547753708467
786,YML010W,0.01223111811724325
787,YBL009W,0.08520722708817345
788,YOR119C,0.0007433753211123556
789,YBR001C,0.0036003692343998845
790,YJL181W,0.004563488038280397
791,YFL029C,0.046130972513068566
792,YLR310C,0.020185979269163837
793,YOL130W,0.014008547753708467
794,YJL140W,0.011569524872575806
795,YER049W,0.0001940695984184443
796,YOR109W,0.08589226563742344
797,YNL207W,0.0040683448994533015
798,YKR072C,0.0642585966446415
799,YGR092W,0.03282188125949129
800,YLR175W,0.0001484206993129992
801,YMR159C,0.0007350514255091705
802,YDR328C,0.005219662240779837
803,YLR371W,0.07707359390773659
804,YER006W,0.0052487870964871225
