index,protein,dc
272,YML111W,137.5193119172654
273,YGL205W,117.64383213097749
274,YGR002C,96.16784421671028
275,YGL003C,22.1284655320808
276,YML117W,59.84370305780497
277,YDL084W,27.567331476212846
278,YIL045W,170.86734185441705
279,YKL014C,66.75742410984573
280,YBR059C,156.4460530021816
281,YDR238C,57.50891657124107
282,YDL053C,121.23721469263123
283,YGL197W,210.5712279993179
284,YPR025C,16.93004183881406
285,YGL195W,88.75474298874957
286,YER123W,7.34052334129265
287,YBR095C,17.23116849038667
288,YHR121W,74.81986220999087
289,YMR086W,17.61755720069475
290,YPR008W,114.01105966410881
291,YJL066C,93.80779450403097
292,YHR058C,138.89729939683443
293,YMR047C,73.52399867483716
294,YER155C,202.26477101298914
295,YBL037W,14.44033487971943
296,YDR477W,203.24385865677573
297,YDR348C,82.93520530838359
298,YKL064W,101.95314429306866
299,YER022W,138.89729939683443
300,YDR211W,138.58827554923255
301,YNL175C,134.05084558236086
302,YLR430W,154.71753636611245
303,YGR159C,23.926095071757516
304,YJR092W,54.02483818419938
305,YIL109C,28.045965012140016
306,YGL100W,115.95675666243433
307,YLR337C,55.664025529380375
308,YDL127W,38.25883602640318
309,YDL079C,51.3615586770718
310,YGL009C,8.598061262440051
311,YGL093W,85.83369961959161
312,YOL067C,32.432737360712785
313,YDL006W,94.61514206772637
314,YOR206W,96.37819159051195
315,YDR212W,126.92675402513117
316,YFR024C-A,48.98837829736552
317,YFR002W,23.20881083014693
318,YNL183C,187.3253267487366
319,YKL081W,23.926095071757516
320,YER178W,32.93970790445247
321,YHR135C,58.48239758203308
322,YPR016C,204.37525234656016
323,YPL031C,134.67285499755027
324,YNL295W,66.67332479486542
325,YDR229W,46.20131801436238
326,YMR319C,14.91288184260949
327,YGR188C,5.92932514139518
328,YOR209C,17.434520145346657
329,YHR033W,62.682879904786155
330,YIL094C,26.919750977502105
331,YBR130C,17.54555580869729
332,YOR326W,74.4434219578043
333,YHR012W,50.03768971517365
334,YBR093C,12.75081151646841
335,YNL112W,19.288078525172473
336,YJL061W,102.95720856526754
337,YGR252W,178.95977059930016
338,YGR233C,42.538228943073285
339,YOR078W,154.71753636611245
340,YER105C,11.55651800788775
341,YKL074C,17.78527720227977
342,YCL028W,29.668119061945603
343,YAL014C,154.71753636611245
344,YGL111W,213.33310719237556
345,YGR162W,70.67063792454849
346,YGR070W,50.373378105529895
347,YLR116W,17.78527720227977
348,YNL265C,28.573579194395805
349,YBL064C,10.23370888882808
350,YGR068C,94.17103340398488
351,YNL002C,228.57276676567687
352,YNL025C,102.47787461213261
353,YMR068W,66.75742410984573
354,YBR083W,60.104394475615855
355,YOR061W,478.93843650983854
356,YJL014W,88.34569691326709
357,YOR046C,69.38240590493882
358,YOL010W,66.67332479486542
359,YGL059W,4.60008167968344
360,YNR016C,41.873818900852186
361,YER125W,188.67644419397558
362,YGL099W,27.6522912032282
363,YDR145W,178.95977059930016
364,YER027C,36.173255018422715
365,YNL001W,143.29683399178154
366,YPR119W,78.28081543390203
367,YER041W,33.477275862259866
368,YLR362W,14.5606084288118
369,YMR214W,10.981874820714511
370,YNL307C,217.89169740282557
371,YOR224C,127.44664811550797
372,YKR038C,15.07905047120439
373,YDL161W,39.437334466551576
374,YDR127W,57.50891657124107
375,YPL140C,153.68176191733082
376,YIL151C,96.44844942924132
