src_idx,dst_idx,weight
161,54,48382
1001,759,48375
707,221,48323
189,622,48234
357,595,48232
375,315,48217
49,36,48211
869,208,48120
1003,440,48089
312,449,48079
643,831,48043
634,759,48029
189,794,48020
872,794,47971
907,126,47931
822,207,47897
861,463,47884
493,417,47802
49,992,47754
823,313,47714
706,167,47692
972,581,47655
0,96,47640
900,624,47579
277,383,47559
147,760,47535
837,196,47507
692,39,47502
583,273,47493
211,647,47488
509,377,47402
721,753,47374
432,313,47341
153,105,47332
146,738,47256
307,723,47206
500,968,47186
207,691,47179
807,27,47177
692,775,47174
822,397,47129
331,379,47123
542,49,47100
738,276,47098
931,622,47084
159,623,47032
334,736,47020
357,610,47004
672,437,46998
972,662,46987
634,975,46968
756,212,46960
234,729,46921
222,143,46914
540,49,46895
743,1038,46838
643,629,46797
743,691,46736
190,926,46711
706,805,46689
811,979,46679
643,239,46624
914,604,46600
362,949,46600
999,329,46599
723,1004,46589
657,837,46587
124,1,46481
818,389,46475
375,239,46462
590,395,46360
153,449,46337
931,794,46331
305,744,46275
692,596,46258
124,134,46243
342,449,46239
629,679,46196
755,39,46182
383,796,46145
757,365,46093
189,692,46041
437,444,46041
710,365,45996
691,717,45973
157,888,45927
622,134,45909
662,738,45847
913,383,45829
239,90,45789
613,231,45742
492,818,45666
379,481,45625
390,631,45584
153,622,45579
401,711,45571
335,881,45569
394,505,45531
688,723,45530
629,383,45453
334,662,45405
715,36,45393
850,774,45386
292,914,45287
823,681,45286
569,976,45247
743,143,45245
994,482,45188
557,596,45151
984,536,45115
517,1019,45110
265,914,45107
110,261,45090
542,577,45038
848,818,45037
1036,842,44976
953,199,44934
246,320,44929
434,139,44896
486,493,44893
265,397,44880
1001,977,44874
362,511,44867
492,743,44866
917,691,44862
692,321,44851
453,880,44785
394,543,44751
143,405,44725
1023,143,44708
313,66,44705
993,577,44701
34,388,44654
1045,431,44637
647,39,44627
742,680,44622
581,953,44579
312,738,44571
615,364,44537
794,604,44529
232,1006,44509
211,28,44413
225,713,44400
1039,247,44390
802,604,44388
954,733,44379
232,715,44376
105,949,44338
629,377,44337
207,990,44302
542,622,44271
569,1045,44271
715,904,44247
390,400,44220
688,198,44199
239,818,44194
153,872,44186
207,90,44174
190,578,44089
993,1003,44063
707,289,44049
752,198,44033
314,706,44030
327,586,44005
153,775,44004
375,930,43971
594,900,43965
65,321,43942
738,134,43913
62,914,43839
777,973,43833
80,220,43827
130,372,43799
377,437,43791
207,949,43736
412,794,43715
189,153,43619
818,719,43601
1003,449,43564
20,988,43558
394,1019,43551
608,581,43533
192,553,43443
224,472,43338
394,1045,43329
810,953,43325
1037,608,43317
264,174,43305
1006,515,43295
739,713,43194
231,240,43194
622,449,43181
384,101,43179
975,537,43176
634,305,43145
853,595,43142
71,143,43084
187,1047,43080
145,444,43079
1006,220,43064
189,787,43040
517,526,42985
610,39,42975
236,456,42964
562,185,42954
960,949,42781
167,437,42768
542,787,42733
457,118,42727
422,823,42713
692,953,42691
599,848,42584
914,65,42582
346,891,42581
449,511,42533
695,914,42527
