index,protein,ec
104,YOR129C,4.906754742493268e-92
105,YDR013W,0.0002524524955906421
106,YAL049C,0.0006815155209365309
107,YBR077C,3.172247108812866e-107
108,YHR025W,0.01349688792073595
109,YOL109W,2.1479277705442252e-07
110,YDR216W,3.230801813581015e-107
111,YBL057C,0.0004451751414975825
112,YHR022C,0.0053314884167244775
113,YER017C,0.0010499777428092548
114,YGR029W,0.0030154330885777693
115,YER157W,0.005403881717677583
116,YPR071W,0.0013480851312329908
117,YDL070W,0.0008432119579287453
118,YFL042C,7.884465683911507e-107
119,YGR205W,8.233356255539903e-108
120,YPR082C,0.014649194809146013
121,YDR304C,0.0010499777428092548
122,YML077W,6.443557252428586e-05
123,YPR160W,0.0011965406012322654
124,YHL018W,0.10196453191586012
125,YHR096C,0.0012588799392357227
126,YGL060W,0.0005580166654747903
127,YGR063C,5.208857701949929e-81
128,YMR267W,0.006721267011476969
129,YDR397C,1.1104089082194812e-106
130,YKL159C,0.0007388480736312396
131,YER151C,5.2884498779330404e-107
132,YGR123C,9.856121521311218e-05
133,YKL058W,1.5590615431603825e-107
134,YPL184C,7.146271214404037e-107
135,YEL034W,0.001790071747651246
136,YBR234C,0.0008152137953439091
137,YJR091C,1.2837110276945425e-91
138,YGR179C,1.8744855584837254e-05
139,YDR373W,0.006591348559525227
140,YOR324C,0.00011386565958021286
141,YBR072W,0.022337266534554447
142,YDR032C,0.07091152757190294
143,YGL155W,0.0007329888036641714
144,YKL183W,8.29660369653414e-107
145,YNL311C,0.013727051083433273
146,YGR241C,0.004544514874010893
147,YGL104C,0.004506678314300634
148,YAR033W,0.0026735211634070577
149,YLR244C,1.1410912554585483e-91
150,YDL220C,2.8945706333777486e-92
151,YKL171W,0.004268883973306336
152,YOL054W,0.018010854721030683
153,YJL036W,5.04640317279219e-107
154,YNR067C,0.0010499777428092548
155,YKL135C,0.0023448124867833427
156,YDR063W,0.00907936439737477
157,YGL145W,9.060696957088115e-92
158,YLR273C,6.795114775653857e-06
159,YBR170C,0.0004873292087804957
160,YDR124W,0.0008087490395691144
161,YJL151C,0.024151335645301756
162,YER159C,9.543298588031429e-107
163,YMR316W,0.005532910024901218
164,YDR177W,0.00012113676014450298
165,YDR388W,0.005624646871211377
166,YDL064W,0.004074758571073361
167,YBL058W,0.048775242396587794
168,YPR093C,0.0013609291559017636
169,YDL029W,7.25730521828456e-05
170,YDR245W,0.0003566776100265824
171,YGL124C,0.005554187224997499
172,YPL018W,0.00116167381259759
173,YNL249C,0.0011965406012322654
174,YNL286W,0.012730121440877066
175,YGL095C,0.00020886336709109891
176,YPL157W,0.0005284638028842086
177,YER101C,0.004744906406552133
178,YJL187C,0.0013956130117541916
179,YFL038C,0.0003746441972918362
180,YDR208W,0.0008217364310215183
181,YPR066W,3.0666028531203086e-107
182,YBR186W,0.022515822775263955
183,YLR397C,0.0010612534283086738
184,YJR127C,0.0018498749457031656
185,YNR051C,1.4122195598315192e-106
186,YKL197C,7.84619619373741e-06
187,YKL211C,0.00410759145093957
188,YDL092W,2.954899831100434e-107
189,YPL095C,0.0038417676529351476
190,YFR027W,0.000382478383948119
191,YLR089C,0.017028503652145106
192,YMR288W,0.0011339008631823272
193,YML064C,0.024106520615478265
194,YBR243C,0.0012588799392357227
195,YOR299W,1.5080041289169446e-106
196,YJR136C,5.326995572110953e-05
197,YER059W,0.0036457690606633048
198,YGL065C,0.0017458677475735848
199,YNL029C,0.000382478383948119
200,YOR359W,0.002326217472292704
201,YDL134C,7.645317595748253e-92
202,YKL151C,0.04212408584694879
203,YCR086W,0.08138788849156137
204,YML011C,0.0014991152418669703
205,YKL075C,4.6890220663621276e-107
206,YDR146C,0.0024267484582841258
207,YOL069W,0.0020096313793683393
208,YIL084C,0.015869323994381748
209,YNL155W,0.004461246790542751
210,YNL316C,0.0015968597017662525
211,YGR238C,2.2849797410827157e-83
212,YCR027C,0.0045178535163871636
213,YLR011W,0.04744956947278343
214,YHR122W,1.0978744696641192e-106
215,YOR185C,0.010149724871119844
216,YOR197W,0.002326217472292704
217,YKL015W,0.002847092158742118
218,YGL208W,0.005623469996509082
219,YCR021C,0.0017458677475735848
220,YDR532C,0.005943395452039324
221,YDR076W,5.480151088929157e-107
222,YLR021W,0.009881288073321452
223,YDR429C,8.807710022434961e-92
224,YBR188C,0.01018186302882103
225,YGR125W,0.0005016788793000654
226,YPL125W,0.013431521404531917
227,YLR399C,8.238632933910267e-05
228,YBR276C,0.0005825947398802097
229,YBR212W,9.667996169883545e-107
230,YER090W,0.0003687894664893967
231,YHR105W,0.013250672426278035
232,YGL153W,0.07345621277135019
233,YHR134W,0.012995869612817568
234,YDR142C,0.016253779024842378
235,YDR085C,0.015869323994381748
236,YOL148C,0.002326217472292704
237,YGR267C,0.09129965243693126
238,YPR173C,0.008303448031907752
239,YBL026W,8.529539196180466e-05
240,YMR016C,1.1773575666313264e-05
241,YGR133W,9.423836378663949e-05
242,YOL139C,2.2821072387162407e-107
243,YAL027W,4.624801256716011e-80
244,YJL110C,0.018964724963949794
245,YGR142W,0.020766254428883357
246,YLR392C,0.005532910024901218
247,YNL113W,0.009543549548176749
248,YLR268W,0.004336423126345895
249,YHR057C,0.0010499777428092548
250,YNL091W,1.836840142702248e-106
251,YHL039W,0.0017411751505063617
252,YPR158W,8.506083267176261e-107
253,YLR177W,0.0012653706526274133
254,YMR070W,2.410679493483534e-06
255,YBL023C,0.05548751144394762
256,YIL124W,0.0012588799392357227
257,YOL021C,0.0012079911854975022
258,YOL070C,0.0003804137929223041
259,YGR146C,0.002326217472292704
260,YGL026C,0.004074758571073361
261,YHR036W,0.0003566776100265824
262,YLR006C,0.00016732527848358592
263,YNL056W,1.0842567510937542e-76
264,YAL021C,0.008794902572729904
265,YLR377C,0.0614336410124983
266,YER184C,3.1246238038571046e-107
267,YCR007C,0.026785402442620856
268,YLL022C,5.68001028494159e-92
269,YMR308C,0.055632619009361325
270,YMR276W,0.004996964355096841
271,YIR015W,0.0009503120913301094
272,YMR181C,0.0007835034469555993
273,YML099C,0.05002795434418719
274,YJL006C,9.081911292460883e-08
275,YDL044C,0.004804248690209193
276,YML071C,0.00015582752123268674
277,YLR017W,0.001304328694430482
278,YDL057W,0.0225540211445035
279,YNR046W,0.006167463558996744
280,YLR262C,0.0003746441972918362
281,YML106W,0.04744956947278343
282,YDL015C,0.0012690239796318197
283,YOR226C,0.015869323994381748
284,YBR195C,0.00011609910759893578
285,YDL076C,0.003821384394019198
286,YOR144C,0.004074758571073361
287,YMR197C,9.980637896277226e-107
288,YBR254C,0.0007180179010906503
289,YFL045C,0.004074758571073361
290,YPL243W,9.0098909941454e-08
291,YMR233W,0.004074758571073361
292,YLR257W,0.0009503120913301094
