src_idx,dst_idx,weight
1025,882,3.2738
843,473,3.2738
440,405,3.2738
638,473,3.2738
943,377,3.2738
26,356,3.2738
762,124,3.2738
779,607,3.2738
81,258,3.2738
690,413,3.2738
413,458,3.2738
404,689,3.2738
920,28,3.2738
635,1114,3.2738
18,508,3.2738
779,905,3.2738
734,458,3.2738
388,294,3.2738
246,473,3.2738
300,254,3.2738
1084,882,3.2738
58,539,3.2738
442,36,3.2738
231,778,3.2738
416,716,3.2738
1078,400,3.2738
502,361,3.2738
425,165,3.2738
1097,67,3.2738
582,778,3.2738
340,882,3.2738
799,470,3.2738
135,470,3.2738
455,317,3.2738
1060,458,3.2738
696,458,3.2738
740,918,3.2738
1153,78,3.2738
946,1085,3.2738
946,741,3.2738
94,57,3.2738
382,974,3.2738
251,85,3.2738
226,974,3.2738
1137,1099,3.2738
1077,598,3.2738
73,1020,3.2738
226,1042,3.2738
226,123,3.2738
503,889,3.2738
380,1151,3.2738
635,379,3.2738
789,1020,3.2738
619,223,3.2738
813,955,3.2738
499,1020,3.2738
231,840,3.2738
1007,43,3.2738
1114,379,3.2738
609,1054,3.2738
351,854,3.2738
29,749,3.2738
421,1102,3.2738
567,637,3.2738
363,674,3.2738
363,34,3.2738
363,637,3.2738
16,637,3.2738
877,908,3.2738
191,637,3.2738
805,935,3.2738
1143,345,3.2738
1143,920,3.2738
618,637,3.2738
1145,648,3.2738
567,514,3.2738
738,768,3.2738
283,637,3.2738
364,559,3.2738
396,1055,3.2738
157,786,3.2738
1017,35,3.2738
1017,512,3.2738
1017,646,3.2738
1017,976,3.2738
1017,516,3.2738
1017,968,3.2738
1017,880,3.2738
1017,840,3.2738
1017,761,3.2738
1089,461,3.2738
778,546,3.2738
956,473,3.2738
530,991,3.2738
94,396,3.2738
1046,969,3.2738
906,546,3.2738
1053,314,3.2738
479,889,3.2738
758,840,3.2738
224,438,3.2738
737,671,3.2738
375,646,3.2738
703,373,3.2738
737,461,3.2738
814,77,3.2738
1129,195,3.2738
841,146,3.2738
649,445,3.2738
363,723,3.2738
363,146,3.2738
1143,146,3.2738
1143,723,3.2738
405,362,3.2738
95,1099,3.2738
720,854,3.2738
129,162,3.2738
579,15,3.2738
873,15,3.2738
321,844,3.2738
577,34,3.2738
499,34,3.2738
499,637,3.2738
499,648,3.2738
81,352,3.2738
150,316,3.2738
248,882,3.2738
480,1018,3.2738
431,545,3.2738
440,64,3.2738
1115,735,3.2738
103,927,3.2738
21,151,3.2738
394,441,3.2738
697,458,3.2738
727,607,3.2738
346,458,3.2738
346,54,3.2738
665,1014,3.2738
830,861,3.2738
1067,882,3.2738
1102,36,3.2738
346,1112,3.2738
346,607,3.2738
476,84,3.2738
455,441,3.2738
740,905,3.2738
11,304,3.2738
62,34,3.2738
787,8,3.2738
346,938,3.2738
297,220,3.2738
21,637,3.2738
346,773,3.2738
895,637,3.2738
967,648,3.2738
499,854,3.2738
867,648,3.2738
1017,642,3.2738
346,642,3.2738
152,380,3.2738
368,645,3.2738
867,689,3.2738
867,642,3.2738
